"sura_id","aya_id","count"
5,108,"62"
47,23,"62"
26,80,"62"
11,58,"62"
40,39,"62"
37,52,"62"
11,30,"62"
10,38,"62"
27,26,"62"
21,39,"62"
79,33,"62"
24,17,"62"
12,71,"62"
15,34,"62"
26,51,"62"
15,73,"62"
4,116,"62"
56,74,"62"
69,47,"62"
3,108,"62"
40,58,"62"
46,12,"62"
40,47,"62"
5,120,"62"
37,108,"62"
53,30,"62"
68,14,"62"
20,60,"62"
23,79,"62"
54,46,"62"
15,28,"62"
9,53,"62"
29,55,"62"
18,106,"62"
27,3,"62"
30,36,"62"
3,158,"62"
26,42,"62"
27,58,"62"
10,75,"62"
46,8,"62"
13,32,"62"
4,152,"62"
45,5,"62"
14,40,"62"
28,1,"62"
33,34,"62"
24,52,"62"
54,27,"62"
59,11,"62"
53,31,"62"
25,34,"62"
21,21,"62"
31,7,"62"
4,151,"62"
33,29,"62"
69,3,"62"
10,52,"62"
22,61,"62"
37,64,"62"
78,4,"62"
20,48,"62"
16,107,"62"
7,141,"62"
82,15,"62"
10,8,"62"
83,22,"62"
24,7,"62"
23,22,"62"
11,122,"62"
37,160,"62"
69,39,"62"
20,79,"62"
40,25,"62"
12,103,"62"
54,20,"62"
21,46,"62"
40,34,"62"
40,62,"62"
43,43,"62"
84,10,"62"
8,54,"62"
68,19,"62"
89,24,"62"
39,62,"61"
15,63,"61"
26,49,"61"
26,44,"61"
13,9,"61"
79,19,"61"
10,48,"61"
71,24,"61"
20,24,"61"
51,35,"61"
20,134,"61"
40,69,"61"
7,67,"61"
76,29,"61"
76,26,"61"
46,7,"61"
55,68,"61"
51,36,"61"
20,62,"61"
23,92,"61"
23,46,"61"
5,99,"61"
35,4,"61"
24,59,"61"
10,77,"61"
20,116,"61"
15,37,"61"
30,49,"61"
52,17,"61"
74,32,"61"
31,5,"61"
74,21,"61"
22,71,"61"
82,2,"61"
41,46,"61"
56,80,"61"
77,36,"61"
72,21,"61"
25,26,"61"
45,35,"61"
42,31,"61"
4,52,"61"
78,19,"61"
17,77,"61"
43,87,"61"
76,23,"61"
27,57,"61"
32,6,"61"
55,43,"61"
43,48,"61"
88,19,"61"
21,49,"61"
42,44,"61"
70,24,"61"
30,13,"61"
28,87,"61"
26,55,"61"
70,17,"61"
23,49,"61"
37,95,"61"
75,12,"61"
23,19,"61"
78,5,"61"
26,59,"61"
28,64,"61"
38,78,"61"
38,68,"61"
40,40,"61"
15,74,"61"
11,60,"61"
47,34,"61"
44,33,"61"
39,50,"61"
22,70,"61"
29,42,"61"
74,26,"61"
7,76,"61"
22,76,"61"
48,22,"61"
67,17,"61"
43,66,"61"
27,14,"61"
81,27,"61"
14,51,"61"
69,28,"61"
44,8,"61"
74,44,"61"
5,9,"61"
45,27,"61"
37,44,"61"
40,17,"61"
3,129,"61"
6,117,"61"
11,115,"61"
25,14,"61"
2,242,"61"
29,59,"61"
52,46,"61"
96,11,"61"
17,98,"61"
26,87,"61"
43,78,"61"
31,4,"61"
39,39,"61"
21,45,"61"
45,11,"61"
75,38,"61"
32,1,"61"
28,43,"61"
37,35,"61"
44,9,"61"
43,40,"61"
79,15,"61"
71,8,"61"
82,16,"61"
28,3,"61"
7,121,"61"
38,76,"61"
38,53,"61"
37,16,"61"
43,62,"61"
56,24,"61"
28,37,"61"
44,34,"61"
44,1,"61"
71,9,"61"
37,169,"61"
40,76,"61"
51,43,"61"
80,29,"61"
20,65,"61"
26,8,"61"
23,26,"61"
7,174,"61"
79,21,"61"
101,11,"61"
52,14,"61"
69,34,"61"
74,28,"61"
27,78,"61"
71,27,"61"
76,22,"61"
17,48,"61"
69,40,"61"
23,32,"61"
71,3,"61"
77,16,"61"
21,38,"61"
56,51,"61"
21,75,"61"
68,40,"61"
17,30,"61"
26,46,"61"
51,30,"61"
51,32,"61"
60,9,"61"
54,36,"61"
83,13,"61"
51,38,"61"
15,69,"61"
25,35,"61"
7,173,"61"
51,33,"61"
74,15,"61"
12,16,"61"
3,189,"61"
23,83,"61"
41,18,"61"
23,95,"61"
41,52,"61"
37,138,"61"
44,57,"61"
37,32,"61"
59,4,"61"
29,7,"61"
68,29,"61"
40,35,"61"
26,91,"61"
23,35,"61"
23,28,"61"
83,11,"61"
45,1,"61"
28,70,"61"
3,56,"61"
37,39,"61"
68,32,"61"
20,68,"61"
77,17,"61"
55,52,"61"
10,80,"61"
40,54,"61"
11,32,"61"
46,19,"61"
9,96,"61"
7,197,"61"
7,36,"61"
31,11,"61"
27,13,"61"
85,12,"61"
25,37,"61"
23,31,"61"
72,7,"61"
28,49,"61"
15,70,"61"
69,15,"61"
40,70,"61"
23,84,"61"
4,167,"61"
56,52,"61"
23,16,"61"
39,59,"61"
15,62,"61"
48,19,"61"
23,70,"61"
27,81,"61"
41,45,"61"
33,63,"61"
42,48,"61"
45,6,"61"
26,77,"61"
26,197,"61"
29,52,"61"
50,13,"61"
28,50,"61"
21,62,"61"
44,30,"61"
23,85,"61"
69,10,"61"
52,28,"61"
53,60,"61"
38,40,"61"
37,79,"61"
83,10,"61"
57,9,"61"
37,34,"61"
4,168,"61"
33,47,"61"
75,21,"61"
15,32,"61"
33,2,"61"
78,17,"61"
3,57,"61"
17,99,"61"
27,71,"61"
37,59,"61"
37,97,"61"
26,155,"61"
26,199,"61"
25,41,"61"
37,29,"61"
29,61,"61"
72,5,"61"
67,28,"61"
73,19,"61"
20,49,"61"
74,9,"61"
25,15,"61"
20,35,"61"
37,13,"61"
59,1,"61"
18,87,"61"
74,40,"61"
37,137,"61"
10,20,"61"
44,55,"61"
16,65,"61"
72,25,"61"
77,46,"61"
38,79,"61"
26,36,"61"
24,44,"61"
29,9,"61"
56,54,"61"
26,41,"61"
15,58,"61"
26,81,"61"
27,67,"61"
33,3,"61"
71,25,"61"
55,21,"61"
68,52,"61"
36,16,"61"
40,30,"61"
83,19,"61"
56,32,"61"
10,47,"61"
38,73,"61"
43,25,"61"
20,32,"61"
3,132,"61"
59,17,"61"
15,36,"61"
57,2,"61"
26,27,"61"
40,31,"61"
40,59,"61"
7,123,"61"
29,23,"61"
78,12,"61"
53,51,"61"
29,16,"61"
50,25,"61"
37,151,"61"
23,82,"61"
31,30,"61"
31,25,"61"
52,25,"61"
21,54,"61"
26,187,"61"
79,35,"61"
77,50,"61"
25,36,"61"
68,50,"61"
69,30,"61"
27,79,"61"
40,20,"61"
5,10,"61"
17,96,"61"
16,108,"61"
26,195,"61"
23,30,"61"
37,112,"61"
23,40,"61"
10,102,"61"
77,22,"61"
79,36,"61"
4,138,"61"
68,30,"61"
54,44,"61"
68,15,"61"
4,126,"61"
12,104,"61"
33,54,"61"
27,76,"61"
39,41,"61"
34,29,"61"
38,47,"61"
37,135,"61"
15,68,"61"
79,44,"60"
34,42,"60"
71,6,"60"
59,12,"60"
23,87,"60"
65,9,"60"
7,122,"60"
47,9,"60"
64,4,"60"
29,54,"60"
36,17,"60"
81,25,"60"
26,38,"60"
68,39,"60"
67,13,"60"
22,49,"60"
25,33,"60"
26,85,"60"
22,10,"60"
72,24,"60"
46,23,"60"
30,11,"60"
77,43,"60"
66,7,"60"
39,46,"60"
22,14,"60"
26,166,"60"
29,32,"60"
54,51,"60"
37,69,"60"
44,7,"60"
56,21,"60"
22,64,"60"
26,31,"60"
22,16,"60"
67,24,"60"
42,46,"60"
54,47,"60"
17,10,"60"
29,11,"60"
102,4,"60"
29,68,"60"
24,20,"60"
52,11,"60"
30,58,"60"
40,74,"60"
26,105,"60"
22,50,"60"
56,49,"60"
26,210,"60"
47,28,"60"
74,23,"60"
37,87,"60"
23,81,"60"
57,5,"60"
67,29,"60"
27,68,"60"
40,73,"60"
53,36,"60"
37,38,"60"
16,105,"60"
85,18,"60"
26,206,"60"
37,118,"60"
43,73,"60"
70,14,"60"
26,48,"60"
24,13,"60"
55,57,"60"
28,33,"60"
39,34,"60"
74,41,"60"
70,12,"60"
50,20,"60"
61,7,"60"
37,42,"60"
26,127,"60"
74,25,"60"
38,56,"60"
23,109,"60"
11,33,"60"
16,115,"60"
37,85,"60"
79,22,"60"
10,95,"60"
67,26,"60"
23,78,"60"
35,38,"60"
26,52,"60"
78,28,"60"
26,114,"60"
68,45,"60"
39,25,"60"
69,41,"60"
28,39,"60"
84,22,"60"
25,42,"60"
26,57,"60"
27,53,"60"
28,40,"60"
84,21,"60"
80,9,"60"
53,45,"60"
88,24,"60"
29,28,"60"
23,45,"60"
76,25,"60"
25,11,"60"
21,41,"60"
21,25,"60"
28,74,"60"
26,96,"60"
29,44,"60"
68,33,"60"
37,133,"60"
36,54,"60"
26,45,"60"
63,11,"60"
20,57,"60"
79,37,"60"
37,124,"60"
28,84,"60"
29,62,"60"
69,31,"60"
16,19,"60"
78,15,"60"
68,31,"60"
7,104,"60"
67,23,"60"
19,88,"60"
56,12,"60"
27,70,"60"
26,47,"60"
15,25,"60"
68,34,"60"
43,30,"60"
26,34,"60"
28,2,"60"
26,43,"60"
15,64,"60"
79,45,"60"
52,43,"60"
36,34,"60"
22,69,"60"
5,98,"60"
55,50,"60"
29,31,"60"
61,1,"60"
37,90,"60"
64,12,"60"
10,86,"60"
44,22,"60"
37,178,"60"
84,20,"60"
3,116,"60"
85,21,"60"
85,9,"60"
55,49,"60"
43,14,"60"
33,65,"60"
48,13,"60"
37,110,"60"
61,9,"60"
37,113,"60"
36,64,"60"
15,57,"60"
23,43,"60"
26,209,"60"
23,23,"60"
26,53,"60"
88,18,"60"
40,24,"60"
56,50,"60"
26,183,"60"
37,68,"60"
17,86,"60"
104,5,"60"
30,16,"60"
74,27,"60"
43,6,"60"
96,12,"60"
35,25,"60"
39,52,"60"
55,47,"60"
67,9,"60"
37,86,"60"
83,17,"60"
69,8,"60"
43,82,"60"
46,27,"60"
26,33,"60"
71,12,"60"
67,25,"60"
26,35,"60"
26,171,"60"
41,15,"60"
26,116,"60"
29,34,"60"
68,8,"60"
34,43,"60"
23,105,"60"
37,122,"60"
16,93,"60"
78,8,"60"
15,96,"60"
20,19,"60"
35,26,"60"
70,25,"60"
71,19,"60"
69,52,"60"
65,5,"60"
67,20,"60"
55,53,"60"
42,6,"60"
23,34,"60"
40,53,"60"
23,86,"60"
76,27,"60"
26,88,"60"
58,18,"60"
64,5,"60"
26,156,"60"
64,8,"60"
45,12,"60"
70,38,"60"
69,13,"60"
29,66,"60"
37,128,"60"
24,47,"60"
69,25,"60"
10,69,"60"
37,155,"60"
26,201,"60"
39,14,"60"
85,17,"60"
74,10,"60"
26,17,"60"
3,109,"60"
24,51,"60"
56,53,"60"
26,188,"60"
75,35,"60"
7,161,"60"
54,37,"60"
27,9,"60"
44,52,"60"
76,4,"60"
83,12,"60"
38,65,"60"
26,207,"60"
26,208,"60"
80,35,"60"
37,157,"60"
80,32,"59"
55,55,"59"
48,14,"59"
39,40,"59"
54,23,"59"
37,43,"59"
55,51,"59"
71,5,"59"
26,202,"59"
20,76,"59"
55,36,"59"
26,147,"59"
54,42,"59"
74,20,"59"
26,95,"59"
39,13,"59"
70,41,"59"
30,37,"59"
39,27,"59"
37,74,"59"
70,29,"59"
56,48,"59"
11,4,"59"
45,32,"59"
37,72,"59"
70,42,"59"
37,121,"59"
55,16,"59"
45,31,"59"
26,165,"59"
30,42,"59"
74,53,"59"
26,86,"59"
50,26,"59"
38,74,"59"
71,18,"59"
43,74,"59"
54,35,"59"
39,72,"59"
26,74,"59"
26,103,"59"
85,20,"59"
77,41,"59"
31,9,"59"
43,76,"59"
68,36,"59"
35,16,"59"
38,66,"59"
54,22,"59"
37,73,"59"
26,167,"59"
40,66,"59"
23,39,"59"
69,33,"59"
74,54,"59"
28,36,"59"
26,2,"59"
55,30,"59"
51,51,"59"
24,57,"59"
79,26,"59"
26,136,"59"
89,11,"59"
26,72,"59"
43,7,"59"
37,159,"59"
26,181,"59"
26,172,"59"
69,37,"59"
39,70,"59"
35,7,"59"
26,40,"59"
31,23,"59"
25,56,"59"
68,35,"59"
69,26,"59"
51,46,"59"
77,34,"59"
26,203,"59"
43,47,"59"
23,48,"59"
51,45,"59"
77,18,"59"
30,59,"59"
26,186,"59"
54,18,"59"
26,146,"59"
54,16,"59"
27,77,"59"
35,23,"59"
26,71,"59"
26,173,"59"
46,34,"59"
62,7,"59"
37,129,"59"
85,16,"59"
37,119,"59"
73,15,"59"
40,84,"59"
26,204,"59"
40,22,"59"
84,24,"59"
74,55,"59"
77,14,"59"
30,53,"59"
30,45,"59"
79,41,"59"
85,11,"59"
77,38,"59"
68,47,"59"
26,185,"59"
55,73,"59"
26,99,"59"
37,126,"59"
20,75,"59"
55,38,"59"
28,67,"59"
37,92,"59"
56,68,"59"
68,37,"59"
16,104,"59"
55,74,"59"
37,120,"59"
44,50,"59"
42,4,"59"
40,68,"59"
69,43,"59"
55,61,"59"
37,71,"59"
52,36,"59"
21,108,"59"
37,127,"59"
39,57,"59"
46,32,"59"
26,126,"59"
7,106,"59"
31,26,"59"
35,17,"59"
83,16,"59"
43,46,"59"
15,61,"59"
55,63,"59"
34,38,"59"
23,42,"59"
26,37,"59"
37,66,"59"
85,19,"59"
51,27,"59"
80,36,"59"
72,12,"59"
26,120,"59"
26,70,"59"
23,107,"59"
24,9,"59"
26,39,"59"
55,59,"59"
31,24,"59"
33,64,"59"
68,38,"59"
37,15,"59"
7,162,"59"
37,109,"59"
77,39,"59"
45,22,"59"
37,111,"59"
50,43,"59"
71,2,"59"
38,51,"59"
54,38,"59"
26,125,"58"
26,124,"58"
37,80,"58"
26,163,"58"
23,38,"58"
64,10,"58"
43,64,"58"
26,6,"58"
31,8,"58"
70,30,"58"
26,123,"58"
70,31,"58"
39,37,"58"
70,26,"58"
26,112,"58"
58,15,"58"
55,34,"58"
37,82,"58"
39,26,"58"
39,51,"58"
26,67,"58"
24,42,"58"
26,174,"58"
58,17,"58"
80,42,"58"
26,143,"58"
84,5,"58"
55,18,"58"
26,151,"58"
26,152,"58"
26,170,"58"
26,154,"58"
26,73,"58"
26,150,"58"
26,145,"58"
37,131,"58"
26,9,"58"
78,30,"58"
26,139,"58"
26,142,"58"
26,180,"58"
26,179,"58"
77,47,"58"
79,38,"58"
14,20,"58"
26,133,"58"
26,113,"58"
26,211,"58"
37,136,"58"
77,28,"58"
26,144,"58"
77,24,"58"
26,122,"58"
37,30,"58"
55,45,"58"
82,18,"58"
26,162,"58"
55,40,"58"
41,28,"58"
54,26,"58"
45,33,"58"
26,132,"58"
68,41,"58"
26,169,"58"
77,44,"58"
48,7,"58"
72,20,"58"
26,164,"58"
69,42,"58"
27,69,"58"
24,46,"58"
26,141,"58"
26,159,"58"
36,63,"58"
26,182,"58"
26,69,"58"
26,160,"58"
69,49,"58"
24,56,"58"
55,42,"58"
26,140,"58"
55,23,"58"
26,158,"58"
21,86,"58"
37,134,"58"
37,81,"58"
54,41,"58"
55,32,"58"
26,213,"58"
26,121,"58"
26,178,"58"
26,175,"58"
89,12,"58"
41,27,"58"
26,161,"58"
55,71,"58"
37,132,"58"
26,138,"58"
55,65,"58"
68,7,"58"
26,65,"58"
64,13,"58"
26,177,"58"
67,6,"58"
26,157,"58"
64,18,"58"
67,18,"58"
26,75,"57"
24,18,"57"
79,39,"57"
26,104,"57"
70,28,"57"
26,109,"57"
26,76,"57"
55,75,"57"
26,115,"57"
26,131,"57"
55,77,"57"
26,117,"57"
54,21,"57"
26,106,"57"
70,27,"57"
69,22,"57"
26,107,"57"
26,110,"57"
77,37,"57"
26,68,"57"
54,33,"57"
26,92,"57"
26,66,"57"
55,67,"57"
55,25,"57"
26,134,"57"
26,108,"57"
55,28,"57"
77,19,"57"
29,30,"57"
77,45,"57"
26,93,"57"
26,135,"57"
54,39,"57"
55,69,"57"
46,14,"57"
54,40,"56"
70,35,"56"
45,30,"56"
54,32,"56"
26,191,"56"
26,190,"56"
54,30,"56"
70,34,"56"
77,40,"56"
77,49,"56"
77,42,"56"
