quote_id,count,,,
q.36_40_46_46-9,13,,,
q.36_40_66_66-7,13,,,
q.36_40_76_76-4,13,,,
q.36_40_83_83-8,13,,,
q.36_40_8_8-6,13,,,
q.36_41_40_40-10,13,,,
q.36_41_49_49-3,13,,,
q.36_41_6_6-4,13,,,
q.36_4_171_171-27,13,,,
q.36_41_9_9-6,13,,,
q.36_42_20_20-10,13,,,
q.36_42_21_21-10,13,,,
q.36_42_21_21-13,13,,,
q.36_42_28_28-6,13,,,
q.36_42_38_38-12,13,,,
q.36_42_40_40-11,13,,,
q.36_4_39_39-8,13,,,
q.36_4_40_40-7,13,,,
q.36_4_74_74-9,13,,,
q.36_4_77_77-25,13,,,
q.36_4_79_79-16,13,,,
q.36_48_28_29-38,13,,,
q.36_4_8_8-9,13,,,
q.36_49_11_11-39,13,,,
q.36_50_30_30-11,13,,,
q.36_50_37_37-18,13,,,
q.36_51_19_19-6,13,,,
q.36_5_12_12-22,13,,,
q.36_5_13_13-7,13,,,
q.36_5_18_18-11,13,,,
q.36_5_2_2-23,13,,,
q.36_53_39_39-28,13,,,
q.36_5_34_34-12,13,,,
q.36_53_55_55-3,13,,,
q.36_54_3_3-3,13,,,
q.36_5_43_43-9,13,,,
q.36_55_23_23-2,13,,,
q.36_55_27_28-10,13,,,
q.36_58_21_21-8,13,,,
q.36_58_6_6-7,13,,,
q.36_5_88_88-10,13,,,
q.36_59_11_11-12,13,,,
q.36_59_18_18-12,13,,,
q.36_59_18_18-15,13,,,
q.36_59_18_18-8,13,,,
q.36_59_2_2-19,13,,,
q.36_59_6_6-13,13,,,
q.36_59_7_7-19,13,,,
q.36_59_9_9-24,13,,,
q.36_6_102_102-9,13,,,
q.36_6_103_103-23,13,,,
q.36_6_107_107-7,13,,,
q.36_61_12_12-24,13,,,
q.36_6_119_119-15,13,,,
q.36_6_120_120-3,13,,,
q.36_6_122_122-17,13,,,
q.36_6_124_124-13,13,,,
q.36_6_125_125-11,13,,,
q.36_6_152_152-18,13,,,
q.36_6_17_17-8,13,,,
q.36_6_32_32-9,13,,,
q.36_63_6_6-8,13,,,
q.36_6_45_45-12,13,,,
q.36_6_49_49-5,13,,,
q.36_66_12_12-16,13,,,
q.36_67_1_1-2,13,,,
q.36_7_127_129-17,13,,,
q.36_7_133_133-12,13,,,
q.36_7_138_141-47,13,,,
q.36_7_143_143-27,13,,,
q.36_7_143_143-29,13,,,
q.36_7_155_157-45,13,,,
q.36_7_203_204-11,13,,,
q.36_7_203_204-12,13,,,
q.36_7_205_205-20,13,,,
q.36_7_205_205-5,13,,,
q.36_7_25_25-5,13,,,
q.36_7_25_25-7,13,,,
q.36_73_8_8-3,13,,,
q.36_7_43_43-23,13,,,
q.36_75_15_15-2,13,,,
q.36_7_56_56-10,13,,,
q.36_7_57_57-17,13,,,
q.36_7_64_64-6,13,,,
q.36_76_5_5-2,13,,,
q.36_7_69_69-9,13,,,
q.36_7_88_88-6,13,,,
q.36_8_11_11-11,13,,,
q.36_8_11_11-13,13,,,
q.36_8_24_24-11,13,,,
q.36_83_29_29-5,13,,,
q.36_8_39_40-15,13,,,
q.36_8_45_45-4,13,,,
q.36_8_47_47-9,13,,,
q.36_8_49_49-10,13,,,
q.36_86_9_9-2,13,,,
q.36_89_14_14-2,13,,,
q.36_9_108_108-27,13,,,
q.36_9_111_111-3,13,,,
q.36_9_1_2-13,13,,,
q.36_9_18_18-12,13,,,
q.36_9_27_27-12,13,,,
q.36_9_49_49-13,13,,,
q.36_9_70_70-14,13,,,
q.36_97_2_3-10,13,,,
q.36_9_72_72-12,13,,,
q.36_9_78_78-9,13,,,
q.36_10_20_20-6,12,,,
q.36_10_21_21-10,12,,,
q.36_10_22_22-6,12,,,
q.36_10_2_2-4,12,,,
q.36_10_25_25-8,12,,,
q.36_10_30_30-12,12,,,
q.36_10_3_3-15,12,,,
q.36_10_5_5-9,12,,,
q.36_10_58_58-6,12,,,
q.36_10_59_59-16,12,,,
q.36_10_88_88-7,12,,,
q.36_11_110_110-5,12,,,
q.36_11_11_11-12,12,,,
q.36_11_114_114-17,12,,,
q.36_11_119_119-7,12,,,
q.36_11_27_27-6,12,,,
q.36_11_34_34-4,12,,,
q.36_11_4_4-6,12,,,
q.36_114_6_6-3,12,,,
q.36_11_6_6-14,12,,,
q.36_11_93_93-10,12,,,
q.36_12_101_101-4,12,,,
q.36_12_15_15-3,12,,,
q.36_12_18_18-12,12,,,
q.36_12_18_18-9,12,,,
q.36_12_20_20-9,12,,,
q.36_1_2_2-11,12,,,
q.36_1_2_2-15,12,,,
q.36_12_2_2-11,12,,,
q.36_12_22_22-6,12,,,
q.36_12_22_22-7,12,,,
q.36_12_32_32-6,12,,,
q.36_12_3_3-6,12,,,
q.36_12_4_4-3,12,,,
q.36_12_50_50-6,12,,,
q.36_12_52_52-8,12,,,
q.36_12_55_55-15,12,,,
q.36_12_64_64-9,12,,,
q.36_12_6_6-3,12,,,
q.36_12_66_66-13,12,,,
q.36_12_84_84-12,12,,,
q.36_12_9_9-9,12,,,
q.36_13_16_16-18,12,,,
q.36_13_16_16-22,12,,,
q.36_13_18_18-10,12,,,
q.36_13_25_25-14,12,,,
q.36_13_35_35-8,12,,,
q.36_13_40_40-3,12,,,
q.36_13_43_43-9,12,,,
q.36_13_4_4-20,12,,,
q.36_13_4_4-21,12,,,
q.36_14_36_36-5,12,,,
q.36_14_4_4-24,12,,,
q.36_14_6_6-6,12,,,
q.36_15_18_18-9,12,,,
q.36_15_19_19-6,12,,,
q.36_15_28_28-4,12,,,
q.36_15_38_38-5,12,,,
q.36_15_50_50-6,12,,,
q.36_15_80_80-2,12,,,
q.36_15_98_98-4,12,,,
q.36_15_9_9-11,12,,,
q.36_16_111_111-3,12,,,
q.36_16_1_1-14,12,,,
q.36_16_112_113-9,12,,,
q.36_16_125_125-15,12,,,
q.36_16_125_125-8,12,,,
q.36_16_25_25-8,12,,,
q.36_16_4_4-7,12,,,
q.36_16_60_60-10,12,,,
q.36_16_66_66-11,12,,,
q.36_16_68_69-35,12,,,
q.36_16_74_74-2,12,,,
q.36_16_78_78-11,12,,,
q.36_16_78_78-4,12,,,
q.36_16_9_11-7,12,,,
q.36_16_9_11-8,12,,,
q.36_17_35_35-20,12,,,
q.36_17_35_35-23,12,,,
q.36_17_36_36-15,12,,,
q.36_17_4_4-8,12,,,
q.36_17_58_58-24,12,,,
q.36_17_70_70-11,12,,,
q.36_17_82_82-4,12,,,
q.36_18_16_16-14,12,,,
q.36_18_26_26-15,12,,,
q.36_18_26_26-16,12,,,
q.36_18_28_28-14,12,,,
q.36_18_51_51-9,12,,,
q.36_18_73_73-7,12,,,
q.36_18_73_73-9,12,,,
q.36_18_77_77-6,12,,,
q.36_18_77_77-7,12,,,
q.36_18_79_79-12,12,,,
q.36_18_86_86-3,12,,,
q.36_19_20_21-28,12,,,
q.36_19_26_26-11,12,,,
q.36_19_50_50-5,12,,,
q.36_19_50_50-6,12,,,
q.36_19_72_72-11,12,,,
q.36_19_84_84-6,12,,,
q.36_20_116_116-6,12,,,
q.36_20_131_131-13,12,,,
q.36_20_21_22-5,12,,,
q.36_20_23_23-6,12,,,
q.36_20_39_39-10,12,,,
q.36_20_41_41-2,12,,,
q.36_20_46_46-7,12,,,
q.36_20_54_54-4,12,,,
q.36_20_59_59-4,12,,,
q.36_20_85_85-5,12,,,
q.36_21_112_112-8,12,,,
q.36_21_16_16-5,12,,,
q.36_21_23_23-7,12,,,
q.36_21_30_30-23,12,,,
q.36_2_133_133-5,12,,,
q.36_21_35_35-19,12,,,
q.36_21_42_42-7,12,,,
q.36_2_143_143-24,12,,,
q.36_21_50_50-8,12,,,
q.36_2_171_171-24,12,,,
q.36_21_77_77-8,12,,,
q.36_2_18_20-52,12,,,
q.36_2_187_187-13,12,,,
q.36_22_10_10-6,12,,,
q.36_2_21_21-9,12,,,
q.36_22_15_15-12,12,,,
q.36_22_16_16-6,12,,,
q.36_2_217_217-34,12,,,
q.36_22_2_2-12,12,,,
q.36_2_22_22-28,12,,,
q.36_22_26_26-7,12,,,
q.36_22_29_29-9,12,,,
q.36_22_31_31-13,12,,,
q.36_22_35_35-8,12,,,
q.36_2_239_239-12,12,,,
q.36_22_41_41-12,12,,,
q.36_2_246_246-25,12,,,
q.36_2_248_248-19,12,,,
q.36_2_249_249-13,12,,,
q.36_2_254_254-12,12,,,
q.36_2_255_255-14,12,,,
q.36_22_60_60-9,12,,,
q.36_22_62_62-8,12,,,
q.36_2_277_277-7,12,,,
q.36_23_11_11-5,12,,,
q.36_23_25_25-4,12,,,
q.36_23_30_30-5,12,,,
q.36_2_3_3-66,12,,,
q.36_2_34_34-14,12,,,
q.36_23_51_51-2,12,,,
q.36_23_70_70-6,12,,,
q.36_24_18_18-13,12,,,
q.36_24_18_18-4,12,,,
q.36_24_25_25-4,12,,,
q.36_24_35_35-28,12,,,
q.36_24_44_44-6,12,,,
q.36_24_52_52-7,12,,,
q.36_24_61_61-42,12,,,
q.36_24_64_64-15,12,,,
q.36_2_46_46-5,12,,,
q.36_25_10_10-14,12,,,
q.36_25_34_34-10,12,,,
q.36_25_46_46-8,12,,,
q.36_25_47_47-11,12,,,
q.36_25_47_47-9,12,,,
q.36_25_54_54-19,12,,,
q.36_25_67_67-12,12,,,
q.36_25_72_72-4,12,,,
q.36_25_72_72-5,12,,,
q.36_25_76_76-4,12,,,
q.36_25_77_77-6,12,,,
q.36_25_77_77-8,12,,,
q.36_26_122_122-9,12,,,
q.36_27_16_16-13,12,,,
q.36_27_19_19-14,12,,,
q.36_27_35_36-17,12,,,
q.36_27_47_47-10,12,,,
q.36_27_47_47-8,12,,,
q.36_27_5_5-4,12,,,
q.36_27_78_81-19,12,,,
q.36_27_82_82-7,12,,,
q.36_28_12_12-10,12,,,
q.36_28_22_22-10,12,,,
q.36_28_56_56-17,12,,,
q.36_28_57_58-18,12,,,
q.36_2_86_86-8,12,,,
q.36_28_78_78-4,12,,,
q.36_28_79_79-16,12,,,
q.36_28_81_81-4,12,,,
q.36_2_89_89-10,12,,,
q.36_2_93_93-18,12,,,
q.36_29_40_40-15,12,,,
q.36_29_41_41-5,12,,,
q.36_29_41_41-9,12,,,
q.36_29_68_68-15,12,,,
q.36_2_9_9-11,12,,,
q.36_29_9_9-2,12,,,
q.36_30_24_24-9,12,,,
q.36_30_38_38-12,12,,,
q.36_30_45_45-5,12,,,
q.36_30_45_45-9,12,,,
q.36_30_46_46-13,12,,,
q.36_30_60_60-7,12,,,
q.36_31_15_15-4,12,,,
q.36_3_117_117-12,12,,,
q.36_31_18_18-8,12,,,
q.36_3_120_120-16,12,,,
q.36_3_132_132-7,12,,,
q.36_3_134_134-16,12,,,
q.36_3_160_160-9,12,,,
q.36_31_7_7-9,12,,,
q.36_3_179_179-14,12,,,
q.36_3_181_182-23,12,,,
q.36_3_186_186-11,12,,,
q.36_3_193_193-15,12,,,
q.36_31_9_9-6,12,,,
q.36_32_21_21-4,12,,,
q.36_3_29_29-12,12,,,
q.36_33_34_34-4,12,,,
q.36_33_36_36-11,12,,,
q.36_33_40_40-4,12,,,
q.36_33_41_41-4,12,,,
q.36_33_44_44-15,12,,,
q.36_33_56_56-24,12,,,
q.36_33_56_56-74,12,,,
q.36_33_56_56-76,12,,,
q.36_33_72_72-25,12,,,
q.36_33_72_72-3,12,,,
q.36_33_72_72-4,12,,,
q.36_33_73_73-7,12,,,
q.36_3_37_37-7,12,,,
q.36_33_7_8-33,12,,,
q.36_34_13_13-3,12,,,
q.36_34_16_16-8,12,,,
q.36_34_28_28-12,12,,,
q.36_34_36_36-6,12,,,
q.36_34_39_39-13,12,,,
q.36_34_54_54-7,12,,,
q.36_3_50_51-19,12,,,
q.36_35_10_10-7,12,,,
q.36_35_1_1-22,12,,,
q.36_35_14_14-8,12,,,
q.36_35_18_18-5,12,,,
q.36_35_2_2-15,12,,,
q.36_35_2_2-16,12,,,
q.36_35_32_32-24,12,,,
q.36_35_41_41-11,12,,,
q.36_35_4_4-6,12,,,
q.36_36_14_14-10,12,,,
q.36_36_19_19-6,12,,,
q.36_3_63_63-4,12,,,
q.36_3_63_63-6,12,,,
q.36_36_56_56-7,12,,,
q.36_36_58_58-7,12,,,
q.36_36_70_70-6,12,,,
q.36_37_4_4-6,12,,,
q.36_38_19_19-7,12,,,
q.36_38_43_43-3,12,,,
q.36_38_44_44-13,12,,,
q.36_38_63_64-15,12,,,
q.36_38_74_74-5,12,,,
q.36_38_85_85-5,12,,,
q.36_39_17_18-15,12,,,
q.36_39_42_42-24,12,,,
q.36_39_5_5-3,12,,,
q.36_39_67_67-17,12,,,
q.36_3_9_9-9,12,,,
q.36_40_66_66-5,12,,,
q.36_40_67_67-10,12,,,
q.36_40_77_77-7,12,,,
q.36_41_10_10-18,12,,,
q.36_41_10_10-4,12,,,
q.36_4_113_113-11,12,,,
q.36_4_114_115-5,12,,,
q.36_4_133_133-8,12,,,
q.36_41_34_34-3,12,,,
q.36_4_140_140-19,12,,,
q.36_41_44_44-18,12,,,
q.36_41_49_49-6,12,,,
q.36_4_152_152-7,12,,,
q.36_41_5_5-7,12,,,
q.36_42_19_19-5,12,,,
q.36_42_19_19-7,12,,,
q.36_42_20_20-13,12,,,
q.36_4_22_22-14,12,,,
q.36_42_26_26-20,12,,,
q.36_42_27_27-4,12,,,
q.36_42_29_29-13,12,,,
q.36_4_33_33-14,12,,,
q.36_4_34_34-20,12,,,
q.36_4_56_56-10,12,,,
q.36_4_57_57-11,12,,,
q.36_4_57_57-12,12,,,
q.36_4_57_57-13,12,,,
q.36_4_58_58-11,12,,,
q.36_4_65_65-9,12,,,
q.36_4_68_68-4,12,,,
q.36_49_11_11-18,12,,,
q.36_49_11_11-22,12,,,
q.36_49_12_12-19,12,,,
q.36_49_12_12-37,12,,,
q.36_49_13_13-14,12,,,
q.36_49_15_15-10,12,,,
q.36_4_92_92-33,12,,,
q.36_49_5_5-9,12,,,
q.36_50_19_19-19,12,,,
q.36_50_8_8-3,12,,,
q.36_5_11_11-10,12,,,
q.36_51_18_18-8,12,,,
q.36_5_120_120-4,12,,,
q.36_51_40_40-4,12,,,
q.36_51_50_50-4,12,,,
q.36_51_55_55-5,12,,,
q.36_52_21_21-9,12,,,
q.36_5_26_26-9,12,,,
q.36_5_30_31-18,12,,,
q.36_53_12_12-23,12,,,
q.36_5_35_35-14,12,,,
q.36_55_1_4-2,12,,,
q.36_5_60_60-13,12,,,
q.36_5_64_64-9,12,,,
q.36_5_6_6-42,12,,,
q.36_57_17_17-4,12,,,
q.36_57_25_25-8,12,,,
q.36_57_27_27-10,12,,,
q.36_57_28_28-10,12,,,
q.36_57_4_4-16,12,,,
q.36_58_11_11-22,12,,,
q.36_5_82_82-11,12,,,
q.36_59_19_19-8,12,,,
q.36_59_22_22-7,12,,,
q.36_60_12_12-6,12,,,
q.36_60_4_5-20,12,,,
q.36_6_101_101-3,12,,,
q.36_6_103_103-26,12,,,
q.36_6_111_111-12,12,,,
q.36_61_12_12-21,12,,,
q.36_61_12_12-22,12,,,
q.36_6_113_113-7,12,,,
q.36_6_113_113-8,12,,,
q.36_6_13_13-4,12,,,
q.36_6_151_151-12,12,,,
q.36_6_151_151-25,12,,,
q.36_6_159_159-13,12,,,
q.36_6_160_160-11,12,,,
q.36_61_6_6-7,12,,,
q.36_61_9_9-9,12,,,
q.36_63_11_11-3,12,,,
q.36_6_36_36-3,12,,,
q.36_64_1_1-5,12,,,
q.36_64_2_2-9,12,,,
q.36_64_9_9-10,12,,,
q.36_6_53_53-11,12,,,
q.36_6_67_67-4,12,,,
q.36_68_51_52-16,12,,,
q.36_68_51_52-4,12,,,
q.36_69_12_12-6,12,,,
q.36_6_99_99-32,12,,,
q.36_7_151_151-8,12,,,
q.36_7_154_154-8,12,,,
q.36_7_170_170-6,12,,,
q.36_7_176_176-13,12,,,
q.36_7_179_179-22,12,,,
q.36_7_189_190-7,12,,,
q.36_7_198_198-4,12,,,
q.36_7_206_206-22,12,,,
q.36_72_18_18-5,12,,,
q.36_7_26_26-8,12,,,
q.36_7_58_58-12,12,,,
q.36_7_64_64-8,12,,,
q.36_78_3_3-2,12,,,
q.36_8_18_18-4,12,,,
q.36_8_24_24-17,12,,,
q.36_8_29_29-10,12,,,
q.36_8_29_29-12,12,,,
q.36_83_29_29-3,12,,,
q.36_8_39_40-14,12,,,
q.36_8_58_59-11,12,,,
q.36_8_60_60-10,12,,,
q.36_8_62_63-7,12,,,
q.36_8_64_64-19,12,,,
q.36_8_67_67-11,12,,,
q.36_8_72_72-6,12,,,
q.36_8_73_73-2,12,,,
q.36_8_74_75-19,12,,,
q.36_9_108_108-24,12,,,
q.36_9_117_117-11,12,,,
q.36_9_1_2-14,12,,,
q.36_9_123_123-9,12,,,
q.36_9_27_27-10,12,,,
q.36_9_36_36-16,12,,,
q.36_9_40_40-17,12,,,
q.36_9_51_51-8,12,,,
q.36_9_52_52-5,12,,,
q.36_9_59_59-6,12,,,
q.36_9_70_70-13,12,,,
q.36_9_70_70-16,12,,,
q.36_9_81_81-10,12,,,
q.36_9_84_84-15,12,,,
q.36_9_8_8-12,12,,,
q.36_9_93_93-9,12,,,
q.36_9_96_96-8,12,,,
q.36_10_10_10-7,11,,,
q.36_10_19_19-11,11,,,
q.36_10_22_22-5,11,,,
q.36_10_32_32-7,11,,,
q.36_105_1_1-2,11,,,
q.36_105_1_1-6,11,,,
q.36_10_61_61-17,11,,,
q.36_10_61_61-18,11,,,
q.36_107_6_6-3,11,,,
q.36_108_3_3-4,11,,,
q.36_10_98_98-19,11,,,
q.36_11_103_103-4,11,,,
q.36_11_11_11-11,11,,,
q.36_11_114_114-20,11,,,
q.36_11_115_115-9,11,,,
q.36_11_119_119-19,11,,,
q.36_11_12_12-12,11,,,
q.36_111_4_4-2,11,,,
q.36_11_17_17-35,11,,,
q.36_11_38_38-13,11,,,
q.36_114_3_3-2,11,,,
q.36_11_43_43-36,11,,,
q.36_11_44_44-17,11,,,
q.36_11_48_48-22,11,,,
q.36_11_61_61-18,11,,,
q.36_11_61_61-24,11,,,
q.36_11_7_7-17,11,,,
q.36_11_80_80-3,11,,,
q.36_11_88_88-14,11,,,
q.36_11_99_99-8,11,,,
q.36_12_13_13-4,11,,,
q.36_12_21_21-18,11,,,
q.36_12_21_21-4,11,,,
q.36_12_23_23-2,11,,,
q.36_12_23_23-3,11,,,
q.36_12_30_31-2,11,,,
q.36_12_30_31-37,11,,,
q.36_12_30_31-48,11,,,
q.36_12_32_32-3,11,,,
q.36_12_32_32-9,11,,,
q.36_12_35_35-8,11,,,
q.36_12_55_55-19,11,,,
q.36_12_57_57-4,11,,,
q.36_12_64_64-12,11,,,
q.36_12_64_64-13,11,,,
q.36_12_94_94-8,11,,,
q.36_13_11_11-10,11,,,
q.36_13_11_11-14,11,,,
q.36_13_11_11-15,11,,,
q.36_13_18_18-15,11,,,
q.36_13_18_18-4,11,,,
q.36_13_22_22-6,11,,,
q.36_13_29_29-6,11,,,
q.36_13_32_32-10,11,,,
q.36_13_3_3-7,11,,,
q.36_13_34_34-8,11,,,
q.36_13_35_35-3,11,,,
q.36_13_37_37-14,11,,,
q.36_13_39_39-6,11,,,
q.36_13_6_6-14,11,,,
q.36_13_9_9-2,11,,,
q.36_13_9_9-9,11,,,
q.36_14_1_1-19,11,,,
q.36_14_12_12-10,11,,,
q.36_14_30_30-10,11,,,
q.36_14_30_30-12,11,,,
q.36_14_31_31-2,11,,,
q.36_14_3_3-2,11,,,
q.36_14_4_4-23,11,,,
q.36_15_18_18-5,11,,,
q.36_15_31_33-20,11,,,
q.36_15_38_38-2,11,,,
q.36_15_46_46-5,11,,,
q.36_15_56_56-6,11,,,
q.36_16_1_1-15,11,,,
q.36_16_23_23-13,11,,,
q.36_16_35_35-7,11,,,
q.36_16_5_5-7,11,,,
q.36_16_61_61-14,11,,,
q.36_16_61_61-7,11,,,
q.36_16_68_69-41,11,,,
q.36_16_70_70-6,11,,,
q.36_16_71_71-4,11,,,
q.36_16_90_90-12,11,,,
q.36_16_92_92-13,11,,,
q.36_17_102_102-7,11,,,
q.36_17_1_1-145,11,,,
q.36_17_70_70-10,11,,,
q.36_17_93_93-15,11,,,
q.36_18_107_107-7,11,,,
q.36_18_107_107-8,11,,,
q.36_18_110_110-4,11,,,
q.36_18_42_42-6,11,,,
q.36_18_54_54-4,11,,,
q.36_18_57_57-10,11,,,
q.36_18_64_65-12,11,,,
q.36_18_66_66-10,11,,,
q.36_18_73_73-11,11,,,
q.36_18_82_82-25,11,,,
q.36_19_1_1-6,11,,,
q.36_19_48_48-5,11,,,
q.36_19_55_55-7,11,,,
q.36_19_57_57-2,11,,,
q.36_20_11_12-7,11,,,
q.36_20_135_135-9,11,,,
q.36_20_16_16-5,11,,,
q.36_20_36_36-8,11,,,
q.36_20_41_41-4,11,,,
q.36_20_44_44-11,11,,,
q.36_20_51_53-7,11,,,
q.36_20_8_8-8,11,,,
q.36_20_94_94-11,11,,,
q.36_20_96_97-14,11,,,
q.36_20_96_97-15,11,,,
q.36_21_110_110-4,11,,,
q.36_2_117_117-12,11,,,
q.36_21_18_18-9,11,,,
q.36_21_31_31-4,11,,,
q.36_21_32_32-4,11,,,
q.36_21_3_3-9,11,,,
q.36_21_34_34-5,11,,,
q.36_21_35_35-8,11,,,
q.36_2_153_153-10,11,,,
q.36_21_5_5-9,11,,,
q.36_21_6_6-6,11,,,
q.36_21_79_79-15,11,,,
q.36_21_79_79-16,11,,,
q.36_2_18_20-50,11,,,
q.36_21_83_83-3,11,,,
q.36_2_184_184-21,11,,,
q.36_2_185_185-38,11,,,
q.36_2_189_189-14,11,,,
q.36_2_195_195-11,11,,,
q.36_2_200_200-3,11,,,
q.36_2_210_210-13,11,,,
q.36_2_214_214-16,11,,,
q.36_2_216_216-16,11,,,
q.36_2_217_217-31,11,,,
q.36_22_19_19-5,11,,,
q.36_2_219_220-30,11,,,
q.36_2_221_221-29,11,,,
q.36_2_22_22-24,11,,,
q.36_2_22_22-26,11,,,
q.36_2_223_223-11,11,,,
q.36_2_229_229-31,11,,,
q.36_2_231_231-26,11,,,
q.36_2_232_232-16,11,,,
q.36_22_35_35-12,11,,,
q.36_22_35_35-5,11,,,
q.36_2_239_239-11,11,,,
q.36_2_242_242-7,11,,,
q.36_2_244_244-13,11,,,
q.36_2_255_255-50,11,,,
q.36_22_5_5-39,11,,,
q.36_2_265_265-4,11,,,
q.36_22_66_66-7,11,,,
q.36_2_267_267-15,11,,,
q.36_22_70_70-10,11,,,
q.36_2_30_31-65,11,,,
q.36_2_36_36-37,11,,,
q.36_2_36_36-38,11,,,
q.36_2_36_36-8,11,,,
q.36_23_67_67-6,11,,,
q.36_2_37_37-3,11,,,
q.36_23_91_91-5,11,,,
q.36_23_92_92-6,11,,,
q.36_23_92_92-8,11,,,
q.36_24_11_11-17,11,,,
q.36_24_2_2-9,11,,,
q.36_24_3_3-9,11,,,
q.36_24_55_55-16,11,,,
q.36_24_58_58-27,11,,,
q.36_24_63_63-5,11,,,
q.36_24_64_64-14,11,,,
q.36_24_64_64-16,11,,,
q.36_2_49_49-13,11,,,
q.36_25_26_26-6,11,,,
q.36_25_34_34-12,11,,,
q.36_25_60_60-14,11,,,
q.36_25_62_62-7,11,,,
q.36_25_67_67-8,11,,,
q.36_25_70_70-16,11,,,
q.36_26_22_22-6,11,,,
q.36_26_227_227-10,11,,,
q.36_26_80_80-10,11,,,
q.36_27_14_14-7,11,,,
q.36_27_15_15-13,11,,,
q.36_27_35_36-6,11,,,
q.36_28_13_13-10,11,,,
q.36_28_29_29-14,11,,,
q.36_2_83_83-29,11,,,
q.36_28_38_38-15,11,,,
q.36_2_85_85-23,11,,,
q.36_28_59_59-7,11,,,
q.36_28_66_66-2,11,,,
q.36_28_70_70-14,11,,,
q.36_28_77_77-13,11,,,
q.36_28_78_78-5,11,,,
q.36_28_79_79-17,11,,,
q.36_28_79_79-3,11,,,
q.36_2_8_8-15,11,,,
q.36_28_84_84-8,11,,,
q.36_28_85_85-18,11,,,
q.36_28_88_88-15,11,,,
q.36_28_88_88-7,11,,,
q.36_28_88_88-8,11,,,
q.36_29_13_13-8,11,,,
q.36_29_23_23-16,11,,,
q.36_29_3_3-7,11,,,
q.36_29_45_45-24,11,,,
q.36_2_95_95-7,11,,,
q.36_29_62_62-3,11,,,
q.36_29_64_64-18,11,,,
q.36_29_69_69-13,11,,,
q.36_2_9_9-4,11,,,
q.36_30_10_10-8,11,,,
q.36_30_23_23-14,11,,,
q.36_30_23_23-6,11,,,
q.36_30_40_40-21,11,,,
q.36_3_106_107-10,11,,,
q.36_3_112_112-17,11,,,
q.36_31_15_15-17,11,,,
q.36_31_16_16-12,11,,,
q.36_31_18_18-7,11,,,
q.36_31_20_20-15,11,,,
q.36_3_122_122-8,11,,,
q.36_3_136_136-9,11,,,
q.36_3_143_143-7,11,,,
q.36_3_178_178-17,11,,,
q.36_3_185_185-14,11,,,
q.36_3_193_193-14,11,,,
q.36_3_195_195-17,11,,,
q.36_31_9_9-13,11,,,
q.36_31_9_9-14,11,,,
q.36_3_200_200-6,11,,,
q.36_32_18_20-32,11,,,
q.36_32_30_30-5,11,,,
q.36_32_3_3-3,11,,,
q.36_3_28_28-7,11,,,
q.36_33_11_11-4,11,,,
q.36_33_11_11-5,11,,,
q.36_33_17_17-9,11,,,
q.36_33_27_27-13,11,,,
q.36_33_3_3-5,11,,,
q.36_33_35_35-8,11,,,
q.36_33_44_44-4,11,,,
q.36_33_44_44-8,11,,,
q.36_33_46_46-4,11,,,
q.36_33_50_50-29,11,,,
q.36_33_52_52-17,11,,,
q.36_33_5_5-18,11,,,
q.36_33_56_56-64,11,,,
q.36_33_69_69-7,11,,,
q.36_33_72_72-13,11,,,
q.36_3_37_37-8,11,,,
q.36_33_7_8-14,11,,,
q.36_34_10_10-9,11,,,
q.36_3_41_41-11,11,,,
q.36_34_37_37-14,11,,,
q.36_34_39_39-5,11,,,
q.36_35_14_14-7,11,,,
q.36_35_32_32-15,11,,,
q.36_35_35_35-26,11,,,
q.36_35_45_45-10,11,,,
q.36_35_8_8-11,11,,,
q.36_36_76_76-3,11,,,
q.36_37_144_144-8,11,,,
q.36_37_182_182-2,11,,,
q.36_37_49_49-5,11,,,
q.36_3_77_78-42,11,,,
q.36_3_77_78-43,11,,,
q.36_3_83_83-9,11,,,
q.36_38_59_59-4,11,,,
q.36_38_63_64-13,11,,,
q.36_38_8_8-2,11,,,
q.36_39_17_18-14,11,,,
q.36_39_23_23-23,11,,,
q.36_39_3_3-4,11,,,
q.36_39_36_36-4,11,,,
q.36_39_39_40-5,11,,,
q.36_39_42_42-5,11,,,
q.36_3_94_95-17,11,,,
q.36_39_63_63-4,11,,,
q.36_39_73_73-22,11,,,
q.36_39_73_73-23,11,,,
q.36_39_8_8-9,11,,,
q.36_40_19_19-5,11,,,
q.36_40_22_22-8,11,,,
q.36_40_28_28-14,11,,,
q.36_40_3_3-7,11,,,
q.36_40_46_46-10,11,,,
q.36_40_61_61-6,11,,,
q.36_40_65_65-7,11,,,
q.36_40_83_83-9,11,,,
q.36_4_120_120-4,11,,,
q.36_4_142_143-26,11,,,
q.36_41_44_44-7,11,,,
q.36_41_51_51-4,11,,,
q.36_4_160_160-6,11,,,
q.36_4_175_175-12,11,,,
q.36_42_1_2-6,11,,,
q.36_42_19_19-9,11,,,
q.36_42_20_20-12,11,,,
q.36_42_21_21-12,11,,,
q.36_42_23_23-8,11,,,
q.36_42_30_30-4,11,,,
q.36_42_36_36-10,11,,,
q.36_42_37_37-19,11,,,
q.36_42_38_38-10,11,,,
q.36_42_38_38-13,11,,,
q.36_42_7_7-9,11,,,
q.36_4_32_32-10,11,,,
