"sura_id","aya_id","avg_aya_tokens"
11,22,"131.90420822766978"
53,1,"131.8565167083514"
6,134,"131.84244393172963"
70,1,"131.79946098677442"
21,92,"131.73926681783828"
59,13,"131.70068753997325"
19,33,"131.63320868215607"
7,82,"131.61953040619002"
17,40,"131.50014561290666"
27,41,"131.49842620342625"
19,3,"131.45222433849952"
25,6,"131.40620081610354"
42,45,"131.37582058966674"
10,53,"131.34495631838126"
14,41,"131.293414449113"
43,58,"131.2783970834858"
23,100,"131.22022388035472"
98,3,"131.16759672619045"
17,41,"131.08478874051335"
20,6,"131.07117194674012"
27,37,"131.00547274864437"
12,14,"130.98577001064467"
76,6,"130.97731499855863"
72,17,"130.93711220720743"
14,29,"130.80809731299925"
29,12,"130.78056449248754"
59,12,"130.7721108058608"
10,33,"130.75208593660997"
16,115,"130.7143166147578"
18,107,"130.69397737583645"
72,23,"130.67736031889254"
24,19,"130.6558118115281"
25,31,"130.63088219391005"
20,59,"130.6143512027479"
40,34,"130.59266592127585"
8,55,"130.5532722098342"
29,42,"130.52157441829573"
29,51,"130.47677280806843"
53,30,"130.3787713363787"
20,113,"130.32570762115552"
6,132,"130.29325636484728"
48,12,"130.29098581438842"
38,30,"130.28847929508595"
19,96,"130.254251004251"
95,1,"130.19619047619045"
40,27,"130.15642948319643"
42,28,"130.14436958149642"
40,37,"130.14259383310085"
7,96,"130.136810511748"
32,7,"130.12843128501697"
26,224,"130.1000899835459"
19,17,"130.0675945539522"
32,14,"130.0384246472482"
10,104,"129.9846408933944"
41,7,"129.92948051948053"
63,9,"129.89597537878788"
61,13,"129.83125620039684"
7,194,"129.78575633957286"
28,11,"129.76892506259574"
30,26,"129.74903279015615"
43,33,"129.68514014851007"
15,27,"129.6596855127042"
98,2,"129.625283446712"
73,17,"129.6081707880022"
29,52,"129.46644841926192"
73,19,"129.35324476118265"
15,89,"129.31370079278244"
6,43,"129.31320698950884"
7,62,"129.2811984753113"
106,3,"129.27435897435896"
43,19,"129.25256544762428"
28,86,"129.24591646215467"
53,11,"129.2167199068213"
47,33,"129.21106798732944"
16,87,"129.11876213448343"
17,68,"129.08900124914834"
6,48,"129.08747056414938"
10,101,"129.08308434484908"
22,22,"129.0552467340019"
68,3,"129.04678111920757"
16,84,"129.040291065144"
36,67,"129.02444557770406"
41,41,"128.95540189143657"
29,1,"128.95123227807053"
76,4,"128.95060205397004"
9,10,"128.92451927281476"
43,13,"128.73478629351862"
73,2,"128.72396553324478"
27,86,"128.6611547726467"
20,58,"128.61808254603147"
11,60,"128.58895450250066"
21,100,"128.58328445747804"
25,29,"128.57040405627524"
25,4,"128.54067349391545"
19,20,"128.4992786736687"
42,6,"128.4690167722776"
12,59,"128.46379950504578"
33,42,"128.43880490679663"
24,52,"128.37707256900805"
48,7,"128.34498049318816"
114,4,"128.34421296296298"
33,71,"128.3342354276325"
33,44,"128.32864865679664"
58,14,"128.22580613830613"
38,28,"128.19928931839598"
20,89,"128.1882095594464"
16,104,"128.1704737588212"
22,14,"128.1479464846984"
30,19,"128.13542192208155"
15,19,"128.12579722210157"
43,28,"128.10647562055127"
16,45,"128.0531315949675"
10,49,"127.96441651279302"
39,66,"127.93579923660569"
21,21,"127.91993175660409"
9,50,"127.88394144917585"
43,20,"127.87867043113545"
72,6,"127.87629659028372"
18,76,"127.86977179831578"
20,116,"127.85600456010293"
20,70,"127.82364831231895"
36,80,"127.77803808067773"
33,16,"127.75900911489879"
41,45,"127.74608967032393"
45,22,"127.68811951153675"
4,144,"127.6654990408897"
34,50,"127.58146123624638"
45,4,"127.48427255107927"
36,7,"127.44893188279381"
30,50,"127.43893772893772"
17,50,"127.42657703970207"
41,50,"127.41091866033271"
7,76,"127.3903622204913"
7,64,"127.38855405396818"
16,52,"127.3829331698897"
36,1,"127.38021271568805"
31,21,"127.32695778648161"
19,14,"127.31807253925122"
25,26,"127.31613821360962"
28,17,"127.28229025132859"
23,12,"127.25629947433518"
16,95,"127.20909054504992"
50,2,"127.18300696699139"
33,60,"127.16712550741363"
16,17,"127.15465403341105"
12,64,"127.06774972149601"
35,39,"127.058994022057"
19,38,"126.87856994856998"
27,26,"126.8089215757361"
23,13,"126.73938328086054"
39,59,"126.69231435686352"
3,89,"126.50928753657496"
32,23,"126.47385258098723"
24,46,"126.45228205702342"
31,11,"126.41232356465316"
20,80,"126.4042701441608"
64,15,"126.35342261904762"
46,13,"126.35245091166144"
19,55,"126.33870523741491"
25,7,"126.33284521108715"
14,51,"126.33267274619735"
35,30,"126.28982467938198"
39,30,"126.28695163535366"
68,43,"126.24026862163264"
17,20,"126.18010909965459"
102,2,"126.11119791666667"
19,68,"126.03339512693583"
48,8,"125.99322600339333"
19,35,"125.98156472275524"
24,13,"125.92214971847325"
47,30,"125.91993118661189"
16,47,"125.9066822107631"
28,43,"125.81898395721927"
3,70,"125.8118171801676"
43,36,"125.78176192052155"
25,40,"125.74785924496824"
13,19,"125.73778477414841"
16,6,"125.69168228780839"
15,99,"125.67948664516987"
35,6,"125.67635639450154"
16,83,"125.65990979632282"
19,47,"125.56480595893636"
18,95,"125.55129603608734"
46,3,"125.53936007949164"
51,23,"125.5310134692013"
15,23,"125.51631709436398"
26,226,"125.4779365166084"
11,52,"125.45561529332149"
37,107,"125.45208121806102"
38,5,"125.44061536198396"
51,19,"125.41626212137932"
32,2,"125.37071324304783"
20,126,"125.24190475323289"
61,8,"125.19819624819623"
52,48,"125.18542237555417"
28,49,"125.14772984703075"
53,6,"125.0637349180091"
19,78,"125.0628243427629"
53,14,"125.04916354044438"
18,42,"124.98572980402494"
29,49,"124.97102257171846"
11,102,"124.97003749461179"
25,28,"124.90804765574548"
33,41,"124.90470033948895"
18,4,"124.85259364291622"
20,84,"124.84178754382496"
19,10,"124.83667115205077"
34,27,"124.69817285179643"
73,8,"124.6972524979198"
12,91,"124.66766397879049"
4,152,"124.63148245124052"
30,17,"124.54771943129111"
21,73,"124.53950261639649"
39,60,"124.4598688854548"
12,48,"124.4244710473083"
21,89,"124.3098997652923"
16,86,"124.26003197575325"
35,5,"124.22958220095316"
17,109,"124.16361000111002"
67,15,"124.1276122916349"
3,196,"124.07858203156711"
33,48,"124.05956266458529"
20,78,"124.03013310523252"
29,56,"124.00334671258422"
16,57,"123.97008827058954"
7,198,"123.81807584776335"
93,6,"123.78758435192258"
4,121,"123.71372895523962"
29,9,"123.59449773056332"
41,22,"123.58747391497393"
39,72,"123.56313009024872"
7,68,"123.51400677811957"
38,6,"123.36353107527495"
50,36,"123.32902705678696"
7,92,"123.29216415478815"
45,25,"123.2917208930164"
20,76,"123.19844644815116"
16,39,"123.06659939499283"
29,17,"123.0578577375006"
24,51,"123.03797498797498"
18,88,"123.02961271940403"
43,35,"123.01045813735269"
25,75,"123.00959030412045"
69,17,"122.99851657883073"
20,9,"122.99205939262758"
23,67,"122.96457415812293"
27,11,"122.9567505114245"
18,33,"122.90312880200416"
25,8,"122.86606780474425"
12,72,"122.84844252762166"
7,116,"122.83956030004454"
14,49,"122.83024434106524"
15,4,"122.81499402507214"
40,13,"122.73372597611731"
23,99,"122.72885664626614"
11,57,"122.72135231774452"
21,106,"122.68796502976191"
17,91,"122.66752744331691"
28,4,"122.59864611768447"
11,90,"122.42154969062182"
21,103,"122.38163885229103"
36,79,"122.3649070144559"
9,96,"122.33028714726072"
25,11,"122.31187107418724"
15,16,"122.27566538936104"
20,94,"122.26692422085337"
16,60,"122.24724919251663"
52,49,"122.24450542106695"
41,8,"122.22259407259406"
15,44,"122.16674072101976"
74,4,"122.16002904893179"
23,51,"122.069849012123"
34,43,"122.05471726190476"
35,15,"122.0330265965899"
76,16,"121.97697148609876"
41,51,"121.97029197654199"
38,4,"121.95893252139906"
10,47,"121.91930290773685"
29,6,"121.80359216882655"
43,39,"121.79198831659258"
61,7,"121.76801587301586"
28,16,"121.75611403909156"
18,92,"121.7535825989283"
20,72,"121.74802351716647"
29,7,"121.73383548752403"
50,35,"121.64770747767325"
16,53,"121.63552116160811"
29,5,"121.5964661513169"
72,27,"121.55467365967365"
28,55,"121.53989127331376"
30,46,"121.5127317547772"
39,65,"121.50381056233326"
10,81,"121.49359472495598"
7,192,"121.49341190777383"
42,31,"121.48827290651059"
53,20,"121.4679486236934"
7,48,"121.4542599983137"
37,11,"121.43218037894701"
29,40,"121.42628762931794"
10,97,"121.41361544617848"
36,33,"121.38337516644668"
18,53,"121.32247201592527"
41,39,"121.31129978272428"
12,97,"121.29907086882244"
26,197,"121.22261575476186"
28,44,"121.1730014164757"
93,8,"121.1645413764979"
72,26,"121.09459043560605"
20,54,"121.08800702453806"
7,61,"121.00203017294021"
16,88,"120.93719582704877"
7,93,"120.91338381369908"
11,19,"120.8974358974359"
40,55,"120.76417047269322"
23,23,"120.75696858392581"
40,85,"120.72825791683378"
39,46,"120.7218973970876"
30,6,"120.70391418335707"
19,42,"120.70202301117683"
28,87,"120.6884055264876"
28,63,"120.55340427973016"
19,28,"120.54856015415616"
36,62,"120.52730695434785"
41,52,"120.5174275405833"
64,11,"120.50396233120114"
99,1,"120.49975124378108"
67,22,"120.47918581418584"
36,56,"120.37979014280117"
55,13,"120.31080826632645"
21,101,"120.27737723877433"
67,19,"120.15329193445224"
19,52,"120.11628291549722"
18,56,"120.10821120131465"
43,67,"120.02776919736304"
71,28,"120.0241691468254"
64,17,"119.99462365591397"
38,16,"119.96191263890275"
38,8,"119.92348814474325"
29,68,"119.87435271451575"
28,59,"119.85731584435605"
21,45,"119.8223553313717"
39,33,"119.78639603261999"
42,4,"119.75428662878917"
17,94,"119.71411827390446"
61,11,"119.70953010833964"
20,120,"119.66271094357035"
34,45,"119.55022169994186"
27,91,"119.54964122389501"
29,64,"119.52700456650642"
98,7,"119.38014652014652"
36,41,"119.37699408015321"
16,107,"119.31308061272485"
39,36,"119.28511473012468"
6,42,"119.23722639707148"
48,14,"119.16675249293169"
76,9,"119.13211722412247"
29,29,"119.12999511544285"
8,21,"119.12866679478431"
44,4,"119.11644138202504"
33,61,"119.07562771248736"
27,63,"119.06538789593309"
18,91,"119.06144422123553"
76,5,"119.05231499855863"
68,13,"119.0369289813838"
47,25,"119.01211590538954"
36,66,"118.99574977102317"
38,37,"118.97282377971342"
20,73,"118.96157380080894"
47,36,"118.93371363073736"
17,104,"118.92276914627662"
19,67,"118.89856833399647"
33,45,"118.88709013711275"
30,60,"118.87470085470086"
56,75,"118.855866224696"
11,101,"118.8410779624099"
38,11,"118.80572491572984"
74,6,"118.76010011440752"
94,6,"118.70169270833333"
30,36,"118.62599452518809"
16,42,"118.62513668430334"
38,15,"118.61117734478509"
27,83,"118.57155781614736"
43,51,"118.56963209676242"
30,10,"118.5009625882254"
37,103,"118.49309312282291"
7,99,"118.39263851459087"
18,87,"118.37452877594573"
20,49,"118.35747459574752"
28,19,"118.2901677670366"
20,62,"118.27226421853601"
21,18,"118.23863292280475"
74,30,"118.1372896620128"
21,112,"118.13554945054945"
12,105,"118.12216667811909"
85,5,"118.10278887322475"
71,24,"118.07444704657816"
40,26,"118.0387012943469"
51,17,"117.97973164660445"
28,61,"117.96405044841248"
30,37,"117.90909594172307"
21,34,"117.8726359537898"
39,49,"117.75560317629589"
49,16,"117.75080624842526"
11,66,"117.72954815873479"
29,60,"117.7224635860169"
15,20,"117.71636376250015"
7,91,"117.67862900598075"
21,71,"117.67150868012939"
50,5,"117.65963849583252"
39,55,"117.64861780635587"
36,54,"117.60233311977873"
10,41,"117.6006345997053"
56,82,"117.59730069613879"
28,35,"117.58606582413927"
17,66,"117.52228482328483"
46,23,"117.45231456043955"
73,9,"117.44593048830492"
16,29,"117.42168532968805"
16,108,"117.41493439326132"
40,57,"117.41238115710773"
28,54,"117.40842206812798"
21,37,"117.3498286237572"
23,91,"117.31717601987091"
7,90,"117.30766126404527"
61,9,"117.2925992063492"
16,82,"117.27696566426404"
20,95,"117.25970643863558"
9,125,"117.18551274636295"
10,55,"117.1304660395053"
27,84,"117.12688057909833"
11,75,"117.10823134192697"
11,30,"117.08970312841278"
40,2,"117.03756030725727"
31,7,"117.03470544264262"
39,28,"117.00497532590748"
16,109,"116.96200534390762"
34,53,"116.83406540291307"
15,94,"116.82550531667879"
53,2,"116.74882902900436"
39,41,"116.74230606646857"
23,19,"116.73641884072211"
20,47,"116.67142968213373"
75,1,"116.63462099086217"
43,88,"116.53827407208175"
114,3,"116.5120512820513"
19,46,"116.4818104831676"
36,20,"116.45558094052413"
11,63,"116.43863915233159"
33,15,"116.38851864509756"
64,3,"116.35272197420635"
93,4,"116.33747930990577"
20,125,"116.3279474934237"
10,40,"116.29656304006345"
22,9,"116.2931518935948"
11,100,"116.26710871892816"
29,15,"116.22540330040324"
58,21,"116.18107647560771"
29,11,"116.17568909485577"
50,33,"116.1361730975219"
40,64,"116.12795711801314"
103,2,"116.10952380952381"
29,16,"116.09918101024654"
16,99,"116.09801115279056"
41,48,"115.89194948214175"
21,25,"115.86851401765874"
40,61,"115.85139914356368"
39,62,"115.84993938211149"
12,71,"115.70257959782155"
89,4,"115.67054039741204"
61,12,"115.65132905013859"
20,127,"115.64095053976006"
72,8,"115.63798490197206"
53,4,"115.58634682284824"
36,13,"115.50841288686435"
67,16,"115.50650302730895"
20,90,"115.5019194119257"
55,29,"115.47314136830461"
23,1,"115.46995393897568"
73,7,"115.44372751686828"
44,29,"115.39320300467834"
24,47,"115.34892316017316"
18,34,"115.29636568555634"
32,27,"115.29338779488947"
40,58,"115.28623370375031"
34,5,"115.23865440115439"
76,13,"115.23770924309319"
29,19,"115.21080484770955"
19,19,"115.15552867366873"
20,41,"115.14930488887771"
64,1,"115.14501408090116"
7,123,"115.07030695809706"
12,95,"115.02856306974321"
11,76,"115.02539842312567"
10,96,"114.98572383498855"
67,14,"114.96414811659467"
76,12,"114.9550334902732"
51,58,"114.90632682720478"
11,62,"114.85530581899823"
18,90,"114.77768496535822"
7,126,"114.7622904551367"
19,36,"114.75997961715707"
19,18,"114.72701304866874"
25,73,"114.70861615546676"
19,85,"114.6354378348076"
43,60,"114.57083682772657"
7,196,"114.53524584076055"
69,7,"114.52014612625224"
93,10,"114.51816456490369"
21,102,"114.4975453060012"
27,28,"114.45193710750529"
28,34,"114.42773451858079"
27,81,"114.42239354330303"
56,80,"114.40912811971808"
30,45,"114.39959339154255"
20,36,"114.29601359369731"
41,35,"114.29116536198579"
18,37,"114.26889687231771"
35,4,"114.26476660861906"
25,37,"114.22891350753248"
76,20,"114.22471159450836"
27,49,"114.20395607252232"
18,108,"114.19318852772201"
47,31,"114.18125409780873"
50,15,"114.15616754721233"
21,108,"114.14069814366427"
19,77,"114.12310493716205"
93,2,"114.11113041887691"
78,37,"114.10514336233027"
72,16,"114.09886691707258"
16,56,"114.09837682191714"
36,34,"114.0499513321764"
27,92,"114.01205230689362"
43,31,"114.00879532595215"
21,63,"113.95507600476797"
14,40,"113.94266437757898"
10,77,"113.750090796519"
21,29,"113.73762818344154"
23,24,"113.62367927476691"
39,61,"113.61182328355403"
40,67,"113.57384230223538"
12,73,"113.54384628598915"
41,4,"113.5264725173816"
41,38,"113.5069936916154"
20,56,"113.49440071221943"
39,35,"113.48181810134516"
83,3,"113.42443887937097"
10,105,"113.4166521659169"
33,70,"113.40995199910377"
26,225,"113.3910018012291"
11,32,"113.30548540712476"
15,47,"113.30477876770799"
12,62,"113.25897517508682"
87,7,"113.24876654777971"
25,55,"113.24239007020901"
89,3,"113.2227735442317"
99,6,"113.14047619047619"
10,42,"113.09663207500856"
3,197,"113.09510250433328"
4,111,"113.03743449361099"
30,52,"113.03256602304222"
45,26,"112.95442465882493"
28,18,"112.92383436897562"
30,47,"112.89106198034769"
6,49,"112.86045348557357"
40,43,"112.85734945263688"
43,5,"112.81442479742478"
22,51,"112.76207335686064"
23,52,"112.74814810896352"
41,49,"112.71044190694926"
50,22,"112.6892876609295"
10,51,"112.67838158246448"
43,14,"112.65171933621932"
42,39,"112.6457596890289"
18,100,"112.63631748337114"
40,83,"112.63446394506768"
33,62,"112.56516409030954"
11,65,"112.5262498320393"
11,64,"112.51273503896593"
20,122,"112.44454535764062"
95,3,"112.42139303482587"
19,30,"112.41605548562205"
47,14,"112.39846526978302"
16,120,"112.37419894064851"
102,1,"112.3546568627451"
73,18,"112.26376785518387"
18,40,"112.20474188646986"
35,7,"112.20453270834626"
25,39,"112.17903796230397"
28,45,"112.1578499013242"
39,64,"112.15485293786072"
19,98,"112.14725228475227"
47,32,"112.13438416249072"
19,82,"112.10553045505858"
21,28,"112.09641245472584"
40,14,"112.08156197227193"
19,27,"112.07797191886205"
28,21,"112.07677080940246"
17,103,"112.04333801119517"
50,24,"112.03252447106962"
22,58,"112.01954649178394"
23,63,"112.01854295394168"
74,1,"112.0118592165675"
16,119,"111.93004264748916"
31,9,"111.91669611486739"
20,105,"111.86039208185373"
20,45,"111.84437840008245"
25,9,"111.83910532252673"
12,63,"111.70340740951906"
114,2,"111.69666666666667"
107,7,"111.65325285043596"
18,75,"111.64496604391684"
95,6,"111.6203431372549"
10,8,"111.54141065028163"
21,70,"111.50233686164177"
10,43,"111.45430909133208"
4,151,"111.4513749243588"
20,83,"111.44870384442437"
76,10,"111.37127706416102"
45,6,"111.35276548405768"
21,93,"111.3422893772894"
39,52,"111.28320132464152"
36,42,"111.21855991122412"
10,78,"111.20513442304532"
23,70,"111.18083481483181"
28,5,"111.01504382093347"
53,15,"110.99881351786043"
65,10,"110.9862087912088"
40,32,"110.97985905874681"
21,99,"110.9722629521017"
42,47,"110.96368439253052"
11,58,"110.95844909193805"
36,59,"110.95555258641227"
57,5,"110.86313855923771"
94,8,"110.83694029850746"
11,59,"110.70355307460571"
7,66,"110.70241440070538"
20,17,"110.65831980785482"
25,42,"110.63376010868936"
18,35,"110.62417489957761"
94,5,"110.58320512820512"
15,15,"110.53130530244168"
46,27,"110.50181191493692"
11,21,"110.46129032258065"
29,67,"110.41700533382728"
16,54,"110.40496291902542"
21,17,"110.39259546795985"
76,24,"110.39178918800522"
22,71,"110.35546900731327"
29,4,"110.29746349783116"
36,29,"110.29038846616837"
16,114,"110.28823804580107"
53,13,"110.27540081944771"
19,97,"110.18958320630855"
45,20,"110.10822286417525"
26,194,"110.00841981874659"
44,10,"109.99946919017721"
7,108,"109.98689164176793"
41,23,"109.98611947881179"
46,5,"109.96518085578528"
28,6,"109.9582905905153"
95,5,"109.8688725490196"
50,38,"109.8639604148958"
23,17,"109.84627278358894"
114,1,"109.8274358974359"
39,32,"109.79539337016236"
28,20,"109.78315918112078"
71,27,"109.77945615404631"
18,73,"109.74413628470835"
27,34,"109.70085758768595"
24,20,"109.68513252270604"
95,2,"109.66280193236716"
85,2,"109.62435441838427"
85,6,"109.60918234740294"
34,47,"109.60373531633294"
16,46,"109.60261076163417"
26,4,"109.55291859397568"
28,37,"109.52386609495954"
70,2,"109.51792530386282"
32,6,"109.51781571583886"
23,27,"109.42795247597388"
37,105,"109.33076695278366"
96,2,"109.3030521817364"
15,7,"109.26395691009326"
15,6,"109.16751806353369"
10,70,"109.12373312526923"
27,31,"109.11866962639351"
93,9,"109.11552411873839"
37,104,"109.10317225287203"
25,64,"109.08736487834935"
22,20,"109.03177633788414"
86,4,"109.02788856836268"
19,86,"109.00546810033204"
42,36,"108.99942702696609"
20,21,"108.99659880915335"
42,2,"108.92168524027704"
39,45,"108.91325899342202"
15,85,"108.87156955834442"
71,25,"108.78382773874574"
36,6,"108.76128943657352"
29,43,"108.73690127212853"
42,1,"108.72765538953077"
22,70,"108.71913020949906"
17,108,"108.70675448889739"
18,104,"108.68674595069116"
47,12,"108.65872206307036"
25,57,"108.58222168764185"
30,58,"108.52675925925925"
38,7,"108.52396927951276"
20,42,"108.52253440835625"
23,6,"108.48345713629806"
20,79,"108.44997396176853"
27,93,"108.4425650808227"
40,33,"108.41975100147823"
22,61,"108.383984129475"
41,26,"108.35499231042711"
72,4,"108.27587745904962"
76,14,"108.27148483406829"
42,35,"108.20906036168132"
29,23,"108.20894178681061"
27,14,"108.19734137255706"
45,32,"108.18627601604919"
53,26,"108.17892900328069"
30,44,"108.15535432449497"
12,74,"108.14079004329005"
22,62,"108.08164640042231"
24,50,"108.03353604067888"
9,86,"107.99936820203224"
15,96,"107.95233556787126"
41,29,"107.94261075631522"
35,38,"107.93300414025256"
36,32,"107.86099777531928"
21,94,"107.80857514880955"
94,3,"107.70404411764706"
11,98,"107.69698519270678"
21,8,"107.67867176226555"
50,3,"107.60488196699137"
53,10,"107.53284867462285"
25,14,"107.53215999017591"
16,58,"107.50048829869405"
10,103,"107.48305796276848"
18,69,"107.48231481369574"
17,96,"107.47593673702389"
28,52,"107.46703479371548"
72,25,"107.46263040238449"
53,16,"107.44657416481893"
29,65,"107.44081485763681"
47,13,"107.40030856763634"
33,47,"107.38860502510454"
20,108,"107.38484269935671"
22,75,"107.3823778998779"
21,46,"107.3529087400055"
29,18,"107.31227665703467"
20,43,"107.19065976577559"
102,7,"107.18156565656567"
7,97,"107.17333505774126"
21,4,"107.12125052366991"
40,45,"107.04524036887481"
34,25,"107.01775836191565"
96,4,"106.98510346378768"
32,18,"106.96111290790141"
72,24,"106.88658429533426"
18,41,"106.87538865263902"
61,10,"106.87419994879673"
76,19,"106.8326887553459"
25,76,"106.82848860331103"
36,49,"106.79782343620758"
18,101,"106.75434899145993"
20,118,"106.74576102909438"
19,31,"106.73828656554059"
28,60,"106.72334003180879"
10,84,"106.67920585861401"
27,30,"106.66737594456825"
36,19,"106.63971082579037"
81,9,"106.60383729039312"
24,18,"106.57339903531853"
7,60,"106.56882911473915"
46,7,"106.52575110154919"
38,75,"106.43126949691131"
22,57,"106.40016458880064"
44,5,"106.3990351946744"
39,16,"106.35541438181454"
11,56,"106.16419738287374"
16,21,"106.15998935387668"
16,121,"106.13100464845117"
34,4,"106.10082565284176"
39,37,"106.04519198244503"
54,7,"106.02306310598533"
37,123,"106.0160284511299"
39,44,"106.0077751728373"
50,39,"105.98803465476806"
23,11,"105.90759734793824"
22,21,"105.90205743903215"
7,98,"105.87797052829565"
21,19,"105.84201100243914"
34,44,"105.8153362587933"
54,50,"105.79726800721743"
43,52,"105.7717819416982"
68,52,"105.7412945984128"
22,8,"105.73052813483763"
36,78,"105.72850178309578"
15,5,"105.71734842758651"
20,48,"105.69175882824376"
53,8,"105.6750080030094"
30,33,"105.66891567214148"
27,27,"105.63141203330721"
71,26,"105.61610500610502"
75,2,"105.53312534930959"
20,61,"105.5190484955049"
89,7,"105.51126201668781"
54,55,"105.49170625126504"
100,1,"105.45659859464205"
36,28,"105.43229052886366"
19,51,"105.41218901757965"
47,26,"105.4003674087152"
28,70,"105.39656725499009"
40,66,"105.34018991855481"
64,18,"105.33045977011493"
16,55,"105.30912958569209"
7,104,"105.26230488082281"
72,5,"105.2346724347739"
19,29,"105.22165440543017"
51,57,"105.19562490558046"
56,76,"105.16299831230684"
31,22,"105.11086744930029"
34,42,"105.06331514550263"
41,2,"105.05764901764901"
21,43,"105.02374300657883"
12,107,"105.00673604173605"
43,29,"104.90311350129276"
23,44,"104.90111330002657"
34,48,"104.89651805442818"
34,34,"104.848012646024"
47,37,"104.81703543990693"
53,17,"104.80956062007039"
43,34,"104.79087142799939"
51,21,"104.77179839528442"
44,6,"104.73181533222292"
61,1,"104.69408068783072"
22,76,"104.66810759823053"
39,47,"104.66766422643629"
29,50,"104.64019105868502"
9,56,"104.6293718627052"
19,40,"104.61506279434856"
90,2,"104.60595238095236"
21,42,"104.56751149177619"
56,78,"104.51855572102787"
30,42,"104.5173043999315"
25,52,"104.50517776738167"
21,39,"104.44272765764701"
71,4,"104.40159370199692"
40,40,"104.31604745971907"
3,87,"104.30636903854607"
95,4,"104.3047619047619"
94,4,"104.24504830917874"
16,85,"104.15003575504278"
20,99,"104.11446527361925"
18,105,"104.06260693909596"
18,36,"104.03667489957762"
20,46,"104.0054884792504"
11,55,"104.00412140491089"
34,32,"103.98408779967359"
22,66,"103.9835186638758"
41,28,"103.95977054554642"
50,34,"103.89990936125817"
72,10,"103.89069339277579"
36,10,"103.85077776059917"
67,30,"103.82715739647557"
28,53,"103.79714825813025"
27,85,"103.78571316249888"
34,36,"103.74406265742803"
19,83,"103.69702623645101"
32,19,"103.67760335032744"
21,7,"103.67070397856115"
41,20,"103.63977380644047"
43,22,"103.58229375852909"
53,21,"103.57824638436178"
68,48,"103.56558535498972"
64,6,"103.51123078861175"
21,6,"103.48905380333954"
16,23,"103.48892791197937"
40,21,"103.450270764163"
11,68,"103.44840308631427"
67,27,"103.3958968808969"
19,41,"103.38724969474967"
82,6,"103.33796612743983"
45,12,"103.32513601028307"
29,13,"103.296461928385"
39,26,"103.27941636702883"
20,117,"103.26768633076327"
53,29,"103.24436273422815"
25,13,"103.19487514243531"
45,28,"103.1899499452502"
19,32,"103.10205468148263"
36,46,"103.06739526890678"
3,88,"103.04879328097032"
32,20,"103.02943115215524"
40,36,"103.00652269325236"
65,8,"102.97979853479853"
11,23,"102.97401803986311"
67,20,"102.78870485995488"
37,148,"102.77738652705672"
37,106,"102.7686545064319"
40,44,"102.71375471826985"
7,112,"102.6959923894111"
27,29,"102.65616074224285"
42,44,"102.57150281412576"
32,24,"102.54944528630732"
25,66,"102.50932262144946"
18,43,"102.48964582033938"
40,65,"102.4608299471351"
50,6,"102.40192705304646"
10,102,"102.37215449021143"
23,16,"102.31531228334505"
45,3,"102.23451829246866"
89,10,"102.17925644157717"
30,34,"102.17249990153218"
19,84,"102.15869498537569"
16,18,"102.15509525340987"
20,57,"102.14416043037008"
33,68,"102.0758604252099"
76,18,"102.03482232947462"
30,48,"101.98043956043956"
29,66,"101.96285560051867"
76,30,"101.9500319824773"
39,51,"101.87917378411193"
28,51,"101.87517787304884"
32,22,"101.86673170706949"
18,68,"101.85767274623845"
50,27,"101.85185682626432"
22,48,"101.79855048692487"
11,53,"101.79428996852928"
27,32,"101.76091762837856"
41,1,"101.7499567099567"
54,6,"101.74151661642176"
29,59,"101.65414387499018"
31,26,"101.64997215590436"
39,27,"101.63409669225807"
100,5,"101.60145120031481"
19,48,"101.38992100781164"
39,58,"101.37415874895711"
20,112,"101.33931406315476"
72,7,"101.3206510736214"
27,33,"101.31587786999324"
16,117,"101.25899506655809"
10,85,"101.18130091641048"
45,29,"101.17906464791197"
7,110,"101.15438933561093"
43,15,"101.11179263220441"
20,65,"101.07085365278117"
86,1,"101.06935073546327"
33,67,"101.04731304666252"
64,7,"101.00660115898212"
109,2,"101.00318627450982"
72,11,"100.97722416794589"
76,22,"100.96055066755721"
40,30,"100.95226820839636"
16,33,"100.94896377849385"
21,58,"100.92826080334216"
22,56,"100.92631083854829"
16,122,"100.90737907894017"
93,1,"100.83073911382736"
20,111,"100.7965858300791"
53,22,"100.78845606020835"
78,39,"100.72839307598038"
11,54,"100.72697879390991"
34,49,"100.69980800975118"
37,101,"100.63998345007032"
72,13,"100.62577969356725"
38,12,"100.61664493718841"
89,2,"100.59601298085141"
45,16,"100.51815943139474"
18,70,"100.51570145788179"
11,33,"100.51196571946572"
43,63,"100.42687733744788"
70,3,"100.4111544705295"
15,93,"100.29987064646663"
36,57,"100.25296878132846"
24,14,"100.23241394200778"
89,6,"100.14069617372003"
36,45,"100.07815329041078"
43,59,"100.06666995550735"
39,25,"100.05899137701675"
11,50,"99.99732653311602"
41,27,"99.9867820397993"
27,13,"99.9832057813723"
45,15,"99.95402946964572"
22,59,"99.94073629308201"
23,15,"99.82117538546109"
58,18,"99.80970908720909"
36,2,"99.80340949473414"
56,77,"99.7933693911501"
18,67,"99.76373300656226"
39,57,"99.75222331811312"
15,86,"99.7259269306998"
50,11,"99.65230018737483"
37,8,"99.65173196258012"
32,8,"99.64788339160594"
11,51,"99.62290303681283"
23,4,"99.58919164169166"
